engine_id,cylinder,label,severity,vote_confidence,label_vote_confidence,severity_vote_confidence,uncalibrated_probability_score,n_model_votes,suspicious_frequency_range,suspicious_columns,imputed_columns,n_imputed_measurements,peak_anomaly_score,direction,template_similarity,explanation,band_scores_json,confidence_optimization_applied,label_before_optimization,severity_before_optimization,confidence_before_optimization,confidence_after_optimization,confidence_gain,optimization_adjusted_columns,optimization_candidate_evaluations,imputation_strategy
test_0029,7,ok,nie_dotyczy,1.0,1.0,1.0,0.7716416072920622,51,2 kHz,mV_2,mV_12,1,2.1329905062565553,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 2 kHz; amplituda jest obniżona.","{""mV_0"": 1.3571, ""mV_1"": 1.9796, ""mV_2"": 2.133, ""mV_3"": 1.9034, ""mV_4"": 1.6157, ""mV_5"": 1.6721, ""mV_6"": 1.8171, ""mV_7"": 1.8395, ""mV_8"": 1.7699, ""mV_9"": 1.7989, ""mV_10"": 1.974, ""mV_11"": 1.5407, ""mV_12"": null, ""mV_13"": 1.4674, ""mV_14"": 2.0145, ""mV_15"": 1.9325, ""mV_16"": 1.7384, ""mV_17"": 1.5225, ""mV_18"": 1.6504, ""mV_19"": 1.9547, ""mV_20"": 1.2813}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0029,8,ok,nie_dotyczy,1.0,1.0,1.0,0.6470789164951871,51,18–19 kHz,"mV_18,mV_19","mV_1,mV_10,mV_17,mV_20",4,3.0878678033596403,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 18–19 kHz; amplituda jest podwyższona.","{""mV_0"": 0.1184, ""mV_1"": null, ""mV_2"": 0.0079, ""mV_3"": 0.0165, ""mV_4"": 0.0623, ""mV_5"": 0.1247, ""mV_6"": 0.1084, ""mV_7"": 0.1558, ""mV_8"": 0.3328, ""mV_9"": 0.3264, ""mV_10"": null, ""mV_11"": 0.0557, ""mV_12"": 0.2151, ""mV_13"": 0.4401, ""mV_14"": 0.6782, ""mV_15"": 1.1094, ""mV_16"": 1.1768, ""mV_17"": null, ""mV_18"": 3.0879, ""mV_19"": 2.4236, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0029,9,ok,nie_dotyczy,1.0,1.0,1.0,0.8131997126451226,51,brak,,mV_20,1,1.5444897410071734,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.6098, ""mV_1"": 0.9893, ""mV_2"": 1.2446, ""mV_3"": 1.1531, ""mV_4"": 0.8856, ""mV_5"": 0.9223, ""mV_6"": 0.9621, ""mV_7"": 0.7818, ""mV_8"": 0.6428, ""mV_9"": 0.7252, ""mV_10"": 0.8913, ""mV_11"": 0.9381, ""mV_12"": 0.9637, ""mV_13"": 1.053, ""mV_14"": 1.1938, ""mV_15"": 1.3496, ""mV_16"": 1.4131, ""mV_17"": 1.5445, ""mV_18"": 1.4268, ""mV_19"": 0.6712, ""mV_20"": null}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0029,10,iglica,srednie,1.0,1.0,1.0,0.7059754148803821,51,7–15 kHz,"mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15",,0,4.9495724970412684,obniżona,0.8931238385031016,Podejrzenie iglica: najbardziej nietypowe jest pasmo 7–15 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 3.8472, ""mV_1"": 4.1856, ""mV_2"": 2.2101, ""mV_3"": 0.8438, ""mV_4"": 0.4516, ""mV_5"": 1.0402, ""mV_6"": 2.1521, ""mV_7"": 2.8991, ""mV_8"": 3.887, ""mV_9"": 4.8527, ""mV_10"": 4.9496, ""mV_11"": 4.6375, ""mV_12"": 4.5319, ""mV_13"": 4.8478, ""mV_14"": 4.8449, ""mV_15"": 3.6588, ""mV_16"": 2.4035, ""mV_17"": 2.5025, ""mV_18"": 3.1009, ""mV_19"": 3.2152, ""mV_20"": 2.4709}",False,iglica,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0029,11,unknown,nie_dotyczy,1.0,1.0,1.0,0.7115181304129414,51,7–13 kHz,"mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13",,0,7.589211519400485,obniżona,0.8704922146448452,Podejrzenie unknown: najbardziej nietypowe jest pasmo 7–13 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 1.3714, ""mV_1"": 1.6219, ""mV_2"": 4.2313, ""mV_3"": 7.2222, ""mV_4"": 5.6828, ""mV_5"": 2.8136, ""mV_6"": 3.2175, ""mV_7"": 5.0384, ""mV_8"": 6.0146, ""mV_9"": 6.6081, ""mV_10"": 7.2486, ""mV_11"": 7.5892, ""mV_12"": 7.1324, ""mV_13"": 5.5598, ""mV_14"": 3.2541, ""mV_15"": 2.5295, ""mV_16"": 4.0717, ""mV_17"": 4.9243, ""mV_18"": 3.4738, ""mV_19"": 1.8979, ""mV_20"": 1.5401}",False,unknown,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0029,12,ok,nie_dotyczy,1.0,1.0,1.0,0.735538371154002,51,19 kHz,mV_19,,0,2.5594287166414857,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 19 kHz; amplituda jest obniżona.","{""mV_0"": 1.0688, ""mV_1"": 1.6309, ""mV_2"": 1.9685, ""mV_3"": 1.9497, ""mV_4"": 1.7175, ""mV_5"": 1.7387, ""mV_6"": 1.7287, ""mV_7"": 1.5047, ""mV_8"": 1.3199, ""mV_9"": 1.4041, ""mV_10"": 1.7094, ""mV_11"": 1.9577, ""mV_12"": 2.0032, ""mV_13"": 1.8351, ""mV_14"": 1.5941, ""mV_15"": 1.2943, ""mV_16"": 1.104, ""mV_17"": 1.2117, ""mV_18"": 1.8593, ""mV_19"": 2.5594, ""mV_20"": 1.8347}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,1,ok,nie_dotyczy,1.0,1.0,1.0,0.7841265023520454,51,1 kHz,mV_1,,0,2.0918809354465364,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 1 kHz; amplituda jest obniżona.","{""mV_0"": 1.5972, ""mV_1"": 2.0919, ""mV_2"": 1.6099, ""mV_3"": 1.0379, ""mV_4"": 0.9058, ""mV_5"": 1.1057, ""mV_6"": 1.2751, ""mV_7"": 1.2609, ""mV_8"": 1.2481, ""mV_9"": 1.3039, ""mV_10"": 1.264, ""mV_11"": 1.0971, ""mV_12"": 1.0648, ""mV_13"": 1.3229, ""mV_14"": 1.4975, ""mV_15"": 1.4259, ""mV_16"": 1.5247, ""mV_17"": 1.8604, ""mV_18"": 2.0854, ""mV_19"": 2.0473, ""mV_20"": 1.4419}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,2,ok,nie_dotyczy,1.0,1.0,1.0,0.8082676641391349,51,brak,,mV_5,1,1.6070005342512184,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 1.0108, ""mV_1"": 1.5807, ""mV_2"": 1.607, ""mV_3"": 1.266, ""mV_4"": 0.5491, ""mV_5"": null, ""mV_6"": 0.0508, ""mV_7"": 0.1041, ""mV_8"": 0.2803, ""mV_9"": 0.5809, ""mV_10"": 0.75, ""mV_11"": 0.6031, ""mV_12"": 0.3812, ""mV_13"": 0.4414, ""mV_14"": 0.7859, ""mV_15"": 0.9424, ""mV_16"": 0.7113, ""mV_17"": 0.4498, ""mV_18"": 0.3145, ""mV_19"": 0.3758, ""mV_20"": 0.3899}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,3,ok,nie_dotyczy,1.0,1.0,1.0,0.8144570849081314,51,brak,,,0,1.1314685254652868,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3501, ""mV_1"": 0.4192, ""mV_2"": 0.4794, ""mV_3"": 0.276, ""mV_4"": 0.1172, ""mV_5"": 0.2242, ""mV_6"": 0.3092, ""mV_7"": 0.3677, ""mV_8"": 0.3799, ""mV_9"": 0.3759, ""mV_10"": 0.4351, ""mV_11"": 0.4841, ""mV_12"": 0.4161, ""mV_13"": 0.3966, ""mV_14"": 0.6358, ""mV_15"": 0.9808, ""mV_16"": 1.1315, ""mV_17"": 1.0131, ""mV_18"": 0.8498, ""mV_19"": 0.9281, ""mV_20"": 0.8659}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,4,iglica,srednie,1.0,1.0,1.0,0.843584420158894,51,6–14 kHz,"mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14","mV_15,mV_16",2,6.04191448340474,obniżona,0.9946055481181851,Podejrzenie iglica: najbardziej nietypowe jest pasmo 6–14 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.176, ""mV_1"": 0.5053, ""mV_2"": 0.6937, ""mV_3"": 0.7593, ""mV_4"": 0.9142, ""mV_5"": 1.8886, ""mV_6"": 3.4004, ""mV_7"": 4.2354, ""mV_8"": 4.9984, ""mV_9"": 5.8746, ""mV_10"": 6.0419, ""mV_11"": 5.6927, ""mV_12"": 5.5206, ""mV_13"": 6.0107, ""mV_14"": 4.9482, ""mV_15"": null, ""mV_16"": null, ""mV_17"": 2.2198, ""mV_18"": 2.9487, ""mV_19"": 3.3827, ""mV_20"": 2.9923}",False,iglica,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,5,ok,nie_dotyczy,1.0,1.0,1.0,0.8303183343120017,51,brak,,mV_13,1,0.6861247030218625,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.1901, ""mV_1"": 0.3664, ""mV_2"": 0.2473, ""mV_3"": 0.0843, ""mV_4"": 0.0638, ""mV_5"": 0.1163, ""mV_6"": 0.2197, ""mV_7"": 0.3468, ""mV_8"": 0.4028, ""mV_9"": 0.3182, ""mV_10"": 0.172, ""mV_11"": 0.0797, ""mV_12"": 0.0552, ""mV_13"": null, ""mV_14"": 0.6324, ""mV_15"": 0.6861, ""mV_16"": 0.4173, ""mV_17"": 0.2328, ""mV_18"": 0.1543, ""mV_19"": 0.3311, ""mV_20"": 0.4731}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,6,ok,nie_dotyczy,1.0,1.0,1.0,0.772782354801964,51,14–15 kHz,"mV_14,mV_15",mV_4,1,2.2065789987011963,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 14–15 kHz; amplituda jest podwyższona.","{""mV_0"": 1.0333, ""mV_1"": 1.3809, ""mV_2"": 1.424, ""mV_3"": 0.8472, ""mV_4"": null, ""mV_5"": 1.1062, ""mV_6"": 1.4306, ""mV_7"": 1.4484, ""mV_8"": 1.4689, ""mV_9"": 1.479, ""mV_10"": 1.5531, ""mV_11"": 1.703, ""mV_12"": 1.7725, ""mV_13"": 1.8207, ""mV_14"": 2.1847, ""mV_15"": 2.2066, ""mV_16"": 1.4323, ""mV_17"": 0.8175, ""mV_18"": 0.9314, ""mV_19"": 1.536, ""mV_20"": 1.5072}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,7,ok,nie_dotyczy,1.0,1.0,1.0,0.7962807785452912,51,brak,,,0,1.5490771274596509,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.4278, ""mV_1"": 0.6719, ""mV_2"": 1.0788, ""mV_3"": 1.5491, ""mV_4"": 1.1661, ""mV_5"": 0.5679, ""mV_6"": 0.3484, ""mV_7"": 0.1559, ""mV_8"": 0.0633, ""mV_9"": 0.0968, ""mV_10"": 0.1602, ""mV_11"": 0.2618, ""mV_12"": 0.317, ""mV_13"": 0.3264, ""mV_14"": 0.5245, ""mV_15"": 0.5867, ""mV_16"": 0.3004, ""mV_17"": 0.1377, ""mV_18"": 0.1402, ""mV_19"": 0.1228, ""mV_20"": 0.0698}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,8,iglica,srednie,1.0,1.0,1.0,0.8521390952524692,51,6–12 kHz,"mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12","mV_13,mV_20",2,6.2577131339763525,obniżona,0.9888100515981834,Podejrzenie iglica: najbardziej nietypowe jest pasmo 6–12 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 0.2776, ""mV_1"": 0.5419, ""mV_2"": 0.5822, ""mV_3"": 0.7425, ""mV_4"": 1.115, ""mV_5"": 2.2115, ""mV_6"": 3.759, ""mV_7"": 4.5402, ""mV_8"": 5.2186, ""mV_9"": 6.0592, ""mV_10"": 6.2577, ""mV_11"": 5.9721, ""mV_12"": 4.2595, ""mV_13"": null, ""mV_14"": 4.6068, ""mV_15"": 5.0484, ""mV_16"": 3.8188, ""mV_17"": 3.2965, ""mV_18"": 3.289, ""mV_19"": 2.6008, ""mV_20"": null}",False,iglica,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,9,ok,nie_dotyczy,1.0,1.0,1.0,0.7832227900450657,51,brak,,,0,0.9365224136296686,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.6939, ""mV_1"": 0.9365, ""mV_2"": 0.8142, ""mV_3"": 0.6873, ""mV_4"": 0.3989, ""mV_5"": 0.3411, ""mV_6"": 0.5356, ""mV_7"": 0.6064, ""mV_8"": 0.6842, ""mV_9"": 0.7362, ""mV_10"": 0.648, ""mV_11"": 0.4817, ""mV_12"": 0.3833, ""mV_13"": 0.3133, ""mV_14"": 0.3983, ""mV_15"": 0.7007, ""mV_16"": 0.6593, ""mV_17"": 0.3773, ""mV_18"": 0.3399, ""mV_19"": 0.3113, ""mV_20"": 0.1593}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,10,ok,nie_dotyczy,1.0,1.0,1.0,0.7932296312695473,51,brak,,,0,1.7524483417473424,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.2424, ""mV_1"": 0.6211, ""mV_2"": 1.34, ""mV_3"": 1.2846, ""mV_4"": 0.5458, ""mV_5"": 0.32, ""mV_6"": 0.5089, ""mV_7"": 0.6544, ""mV_8"": 0.6766, ""mV_9"": 0.7014, ""mV_10"": 0.874, ""mV_11"": 1.1903, ""mV_12"": 1.4563, ""mV_13"": 1.5849, ""mV_14"": 1.7524, ""mV_15"": 1.7202, ""mV_16"": 1.3348, ""mV_17"": 1.0569, ""mV_18"": 1.0692, ""mV_19"": 1.1385, ""mV_20"": 0.8588}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,11,ok,nie_dotyczy,1.0,1.0,1.0,0.8362478752354006,51,brak,,"mV_2,mV_3",2,0.9483849000571285,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.133, ""mV_1"": 0.0831, ""mV_2"": null, ""mV_3"": null, ""mV_4"": 0.3811, ""mV_5"": 0.5622, ""mV_6"": 0.5662, ""mV_7"": 0.6002, ""mV_8"": 0.7111, ""mV_9"": 0.8232, ""mV_10"": 0.9049, ""mV_11"": 0.9484, ""mV_12"": 0.7985, ""mV_13"": 0.432, ""mV_14"": 0.2553, ""mV_15"": 0.27, ""mV_16"": 0.2144, ""mV_17"": 0.3103, ""mV_18"": 0.5088, ""mV_19"": 0.6305, ""mV_20"": 0.5552}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0030,12,ok,nie_dotyczy,1.0,1.0,1.0,0.8027173642600982,51,brak,,"mV_5,mV_14",2,0.8154709179222859,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.3157, ""mV_1"": 0.5047, ""mV_2"": 0.8155, ""mV_3"": 0.63, ""mV_4"": 0.1931, ""mV_5"": null, ""mV_6"": 0.0513, ""mV_7"": 0.0998, ""mV_8"": 0.0876, ""mV_9"": 0.062, ""mV_10"": 0.0988, ""mV_11"": 0.1066, ""mV_12"": 0.0573, ""mV_13"": 0.0319, ""mV_14"": null, ""mV_15"": 0.4034, ""mV_16"": 0.7097, ""mV_17"": 0.6302, ""mV_18"": 0.3848, ""mV_19"": 0.2745, ""mV_20"": 0.1798}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,1,ok,nie_dotyczy,1.0,1.0,1.0,0.6861176112244192,51,brak,,mV_8,1,1.7269078632686938,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.535, ""mV_1"": 0.7581, ""mV_2"": 1.393, ""mV_3"": 1.7269, ""mV_4"": 1.2559, ""mV_5"": 0.8075, ""mV_6"": 0.7303, ""mV_7"": 0.6244, ""mV_8"": null, ""mV_9"": 1.1789, ""mV_10"": 1.5556, ""mV_11"": 1.3616, ""mV_12"": 1.1747, ""mV_13"": 1.2096, ""mV_14"": 1.2749, ""mV_15"": 1.3457, ""mV_16"": 1.5035, ""mV_17"": 1.1873, ""mV_18"": 0.7902, ""mV_19"": 1.1905, ""mV_20"": 1.2199}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,2,iglica,srednie,1.0,1.0,1.0,0.7632459348631158,51,8–16 kHz,"mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16",mV_7,1,6.086361079096733,obniżona,0.9456899286050726,Podejrzenie iglica: najbardziej nietypowe jest pasmo 8–16 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 1.1016, ""mV_1"": 3.1153, ""mV_2"": 3.1122, ""mV_3"": 1.2406, ""mV_4"": 0.6589, ""mV_5"": 1.5922, ""mV_6"": 1.962, ""mV_7"": null, ""mV_8"": 4.1335, ""mV_9"": 6.0199, ""mV_10"": 6.0864, ""mV_11"": 5.5039, ""mV_12"": 5.0781, ""mV_13"": 5.314, ""mV_14"": 5.2851, ""mV_15"": 4.2158, ""mV_16"": 3.3643, ""mV_17"": 3.1387, ""mV_18"": 2.9455, ""mV_19"": 3.3847, ""mV_20"": 3.119}",False,iglica,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,3,ok,nie_dotyczy,1.0,1.0,1.0,0.7738518721676511,51,19 kHz,mV_19,"mV_9,mV_18",2,2.5144770695785987,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 19 kHz; amplituda jest obniżona.","{""mV_0"": 0.3363, ""mV_1"": 0.4696, ""mV_2"": 0.7796, ""mV_3"": 1.2165, ""mV_4"": 1.3184, ""mV_5"": 1.2036, ""mV_6"": 1.0405, ""mV_7"": 0.892, ""mV_8"": 0.6216, ""mV_9"": null, ""mV_10"": 0.3104, ""mV_11"": 0.3241, ""mV_12"": 0.2423, ""mV_13"": 0.267, ""mV_14"": 0.2969, ""mV_15"": 0.249, ""mV_16"": 0.1893, ""mV_17"": 0.1127, ""mV_18"": null, ""mV_19"": 2.5145, ""mV_20"": 1.9821}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,4,ok,nie_dotyczy,1.0,1.0,1.0,0.6385903677733146,51,3–4 kHz,"mV_3,mV_4",,0,2.1036408907130943,obniżona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 3–4 kHz; amplituda jest obniżona.","{""mV_0"": 0.6084, ""mV_1"": 0.6172, ""mV_2"": 1.2234, ""mV_3"": 2.1036, ""mV_4"": 2.0659, ""mV_5"": 1.6959, ""mV_6"": 1.6869, ""mV_7"": 1.89, ""mV_8"": 1.8649, ""mV_9"": 1.6842, ""mV_10"": 1.8229, ""mV_11"": 2.0903, ""mV_12"": 2.0804, ""mV_13"": 1.8204, ""mV_14"": 1.5826, ""mV_15"": 1.5618, ""mV_16"": 1.4368, ""mV_17"": 0.8213, ""mV_18"": 0.2511, ""mV_19"": 0.2999, ""mV_20"": 0.4333}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,5,ok,nie_dotyczy,1.0,1.0,1.0,0.7384268252364488,51,brak,,mV_9,1,1.595068609311331,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 1.0757, ""mV_1"": 1.4233, ""mV_2"": 0.7805, ""mV_3"": 0.313, ""mV_4"": 0.5086, ""mV_5"": 0.7468, ""mV_6"": 0.8096, ""mV_7"": 0.689, ""mV_8"": 0.4032, ""mV_9"": null, ""mV_10"": 0.5455, ""mV_11"": 0.6822, ""mV_12"": 0.5094, ""mV_13"": 0.3236, ""mV_14"": 0.3671, ""mV_15"": 0.5294, ""mV_16"": 0.6985, ""mV_17"": 0.9194, ""mV_18"": 1.2623, ""mV_19"": 1.5951, ""mV_20"": 1.1859}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,6,ok,nie_dotyczy,1.0,1.0,1.0,0.7714214560721524,51,2–4 kHz,"mV_2,mV_3,mV_4",mV_8,1,2.3150045870995966,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 2–4 kHz; amplituda jest podwyższona.","{""mV_0"": 0.6269, ""mV_1"": 1.2959, ""mV_2"": 2.1893, ""mV_3"": 2.315, ""mV_4"": 2.031, ""mV_5"": 1.9964, ""mV_6"": 2.0326, ""mV_7"": 1.5238, ""mV_8"": null, ""mV_9"": 0.9129, ""mV_10"": 0.9455, ""mV_11"": 0.7452, ""mV_12"": 0.6813, ""mV_13"": 0.6841, ""mV_14"": 0.8477, ""mV_15"": 0.8607, ""mV_16"": 0.6056, ""mV_17"": 0.5971, ""mV_18"": 0.8623, ""mV_19"": 1.1585, ""mV_20"": 1.0523}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,7,ok,nie_dotyczy,1.0,1.0,1.0,0.8160152398451275,51,brak,,,0,1.4654871901707351,brak istotnego odchylenia,0.0,Werdykt OK: brak zmierzonego pasma przekraczającego próg anomalii.,"{""mV_0"": 0.2588, ""mV_1"": 0.8844, ""mV_2"": 1.2893, ""mV_3"": 1.0478, ""mV_4"": 0.9229, ""mV_5"": 1.1901, ""mV_6"": 1.4655, ""mV_7"": 1.4039, ""mV_8"": 1.1202, ""mV_9"": 0.9054, ""mV_10"": 0.7155, ""mV_11"": 0.6458, ""mV_12"": 0.6645, ""mV_13"": 0.6176, ""mV_14"": 0.5782, ""mV_15"": 0.5207, ""mV_16"": 0.4774, ""mV_17"": 0.7689, ""mV_18"": 0.8932, ""mV_19"": 0.5565, ""mV_20"": 0.3513}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0031,8,ok,nie_dotyczy,1.0,1.0,1.0,0.6770716936927211,51,19 kHz,mV_19,"mV_6,mV_16",2,2.338367575186197,podwyższona,0.0,"Werdykt OK, ale najsilniejsze lokalne odstępstwo występuje w paśmie 19 kHz; amplituda jest podwyższona.","{""mV_0"": 0.8315, ""mV_1"": 1.3077, ""mV_2"": 1.5289, ""mV_3"": 1.5203, ""mV_4"": 1.5545, ""mV_5"": 1.219, ""mV_6"": null, ""mV_7"": 0.9296, ""mV_8"": 0.9757, ""mV_9"": 0.64, ""mV_10"": 0.3273, ""mV_11"": 0.1674, ""mV_12"": 0.1315, ""mV_13"": 0.139, ""mV_14"": 0.1625, ""mV_15"": 0.1034, ""mV_16"": null, ""mV_17"": 0.599, ""mV_18"": 1.9474, ""mV_19"": 2.3384, ""mV_20"": 1.1408}",False,ok,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0032,1,unknown,nie_dotyczy,1.0,1.0,1.0,0.6877439269397064,51,19–20 kHz,"mV_19,mV_20","mV_1,mV_8,mV_18",3,11.987941085423305,podwyższona,0.5284621585660622,Podejrzenie unknown: najbardziej nietypowe jest pasmo 19–20 kHz; amplituda jest podwyższona względem zdrowej referencji.,"{""mV_0"": 2.8007, ""mV_1"": null, ""mV_2"": 2.4009, ""mV_3"": 2.673, ""mV_4"": 3.2687, ""mV_5"": 4.7225, ""mV_6"": 5.8981, ""mV_7"": 4.8254, ""mV_8"": null, ""mV_9"": 5.2321, ""mV_10"": 7.0046, ""mV_11"": 6.9902, ""mV_12"": 6.5376, ""mV_13"": 5.1121, ""mV_14"": 2.959, ""mV_15"": 2.3238, ""mV_16"": 5.4117, ""mV_17"": 6.6519, ""mV_18"": null, ""mV_19"": 11.9879, ""mV_20"": 11.7377}",False,unknown,nie_dotyczy,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0032,2,pompa,srednie,1.0,1.0,1.0,0.8002094784408212,51,12–15 kHz,"mV_12,mV_13,mV_14,mV_15","mV_0,mV_11,mV_16",3,6.83045690613416,obniżona,0.983319268302312,Podejrzenie pompa: najbardziej nietypowe jest pasmo 12–15 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": null, ""mV_1"": 1.126, ""mV_2"": 3.5104, ""mV_3"": 5.9603, ""mV_4"": 5.7213, ""mV_5"": 4.2752, ""mV_6"": 3.9173, ""mV_7"": 4.3558, ""mV_8"": 5.0427, ""mV_9"": 5.6776, ""mV_10"": 4.5032, ""mV_11"": null, ""mV_12"": 5.1901, ""mV_13"": 6.8305, ""mV_14"": 6.2549, ""mV_15"": 4.2184, ""mV_16"": null, ""mV_17"": 2.0379, ""mV_18"": 2.4281, ""mV_19"": 3.4606, ""mV_20"": 3.8217}",False,pompa,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
test_0032,3,pompa,srednie,1.0,1.0,1.0,0.7882397915321486,51,10–15 kHz,"mV_10,mV_11,mV_12,mV_13,mV_14,mV_15","mV_9,mV_19,mV_20",3,6.529707835929349,obniżona,0.9883794259146107,Podejrzenie pompa: najbardziej nietypowe jest pasmo 10–15 kHz; amplituda jest obniżona względem zdrowej referencji.,"{""mV_0"": 1.1499, ""mV_1"": 1.6308, ""mV_2"": 3.3419, ""mV_3"": 5.7697, ""mV_4"": 5.8347, ""mV_5"": 4.5425, ""mV_6"": 4.0561, ""mV_7"": 4.2198, ""mV_8"": 3.3469, ""mV_9"": null, ""mV_10"": 4.3915, ""mV_11"": 6.0745, ""mV_12"": 6.4337, ""mV_13"": 6.5297, ""mV_14"": 5.9619, ""mV_15"": 4.8246, ""mV_16"": 3.4604, ""mV_17"": 2.1312, ""mV_18"": 1.0193, ""mV_19"": null, ""mV_20"": null}",False,pompa,srednie,1.0,1.0,0.0,,0,soft_vote_knn5_ridge_observed_only
